duplicate_type,hamming_distance,image_id_a,image_path_a,image_id_b,image_path_b
NEAR_DUPLICATE,6,00005311_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00005311_005.png,00025543_011,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025543_011.png
NEAR_DUPLICATE,6,00008008_054,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00008008_054.png,00021170_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00021170_003.png
NEAR_DUPLICATE,6,00009501_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00009501_000.png,00025968_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025968_000.png
NEAR_DUPLICATE,6,00016134_017,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016134_017.png,00022830_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022830_001.png
NEAR_DUPLICATE,6,00016134_017,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016134_017.png,00025968_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025968_000.png
NEAR_DUPLICATE,4,00022830_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022830_001.png,00025968_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025968_000.png
NEAR_DUPLICATE,6,00022830_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022830_001.png,00029919_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029919_000.png
NEAR_DUPLICATE,6,00025554_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025554_000.png,00029919_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029919_000.png
NEAR_DUPLICATE,6,00002678_007,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002678_007.png,00016550_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016550_008.png
NEAR_DUPLICATE,6,00011944_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011944_000.png,00014433_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014433_001.png
NEAR_DUPLICATE,6,00011972_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011972_000.png,00026167_009,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00026167_009.png
NEAR_DUPLICATE,6,00018840_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018840_001.png,00019130_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019130_001.png
NEAR_DUPLICATE,6,00018840_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018840_001.png,00023009_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00023009_003.png
NEAR_DUPLICATE,6,00018840_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018840_001.png,00029526_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029526_004.png
NEAR_DUPLICATE,6,00000974_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00000974_008.png,00012643_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012643_003.png
NEAR_DUPLICATE,4,00000974_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00000974_008.png,00012935_009,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012935_009.png
NEAR_DUPLICATE,2,00005226_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00005226_001.png,00012284_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012284_000.png
NEAR_DUPLICATE,4,00005226_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00005226_001.png,00019235_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019235_000.png
NEAR_DUPLICATE,6,00010695_007,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010695_007.png,00012045_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012045_008.png
NEAR_DUPLICATE,6,00011315_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011315_001.png,00026345_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00026345_000.png
NEAR_DUPLICATE,6,00012045_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012045_008.png,00026345_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00026345_000.png
NEAR_DUPLICATE,6,00012284_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012284_000.png,00019235_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019235_000.png
NEAR_DUPLICATE,6,00008216_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00008216_002.png,00020398_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020398_002.png
NEAR_DUPLICATE,6,00014018_015,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014018_015.png,00014018_016,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014018_016.png
NEAR_DUPLICATE,6,00017138_053,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00017138_053.png,00018989_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018989_006.png
NEAR_DUPLICATE,6,00000250_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00000250_005.png,00028105_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00028105_001.png
NEAR_DUPLICATE,6,00005532_024,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00005532_024.png,00028105_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00028105_001.png
NEAR_DUPLICATE,6,00017136_012,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00017136_012.png,00020170_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020170_004.png
NEAR_DUPLICATE,6,00018525_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018525_005.png,00019395_011,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019395_011.png
NEAR_DUPLICATE,6,00005448_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00005448_004.png,00015264_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00015264_003.png
NEAR_DUPLICATE,6,00008198_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00008198_003.png,00030439_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00030439_006.png
NEAR_DUPLICATE,6,00004395_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004395_000.png,00006525_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00006525_000.png
NEAR_DUPLICATE,6,00001657_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00001657_000.png,00003940_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00003940_006.png
NEAR_DUPLICATE,6,00001657_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00001657_000.png,00011121_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011121_001.png
NEAR_DUPLICATE,6,00002183_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002183_000.png,00011121_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011121_001.png
NEAR_DUPLICATE,2,00003940_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00003940_006.png,00011121_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011121_001.png
NEAR_DUPLICATE,6,00003940_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00003940_006.png,00018043_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018043_006.png
NEAR_DUPLICATE,4,00011121_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011121_001.png,00018043_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018043_006.png
NEAR_DUPLICATE,6,00011121_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011121_001.png,00020430_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020430_000.png
NEAR_DUPLICATE,6,00004490_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004490_006.png,00027833_015,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00027833_015.png
NEAR_DUPLICATE,6,00011504_028,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011504_028.png,00022537_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022537_001.png
NEAR_DUPLICATE,6,00011898_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011898_000.png,00016798_010,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016798_010.png
NEAR_DUPLICATE,4,00018575_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018575_000.png,00019324_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019324_000.png
NEAR_DUPLICATE,4,00002570_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002570_001.png,00004415_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004415_000.png
NEAR_DUPLICATE,6,00010664_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010664_003.png,00015929_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00015929_000.png
NEAR_DUPLICATE,4,00015929_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00015929_000.png,00022869_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022869_005.png
NEAR_DUPLICATE,4,00024749_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00024749_000.png,00025169_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025169_001.png
NEAR_DUPLICATE,6,00015551_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00015551_005.png,00017123_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00017123_000.png
NEAR_DUPLICATE,6,00010828_009,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010828_009.png,00022741_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022741_000.png
NEAR_DUPLICATE,6,00000508_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00000508_000.png,00004381_039,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004381_039.png
NEAR_DUPLICATE,4,00000508_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00000508_000.png,00011151_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011151_004.png
NEAR_DUPLICATE,6,00004381_039,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004381_039.png,00011151_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011151_004.png
NEAR_DUPLICATE,6,00004381_045,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004381_045.png,00017980_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00017980_008.png
NEAR_DUPLICATE,4,00009710_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00009710_004.png,00018387_016,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018387_016.png
NEAR_DUPLICATE,2,00012136_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012136_000.png,00018436_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018436_000.png
NEAR_DUPLICATE,6,00014112_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014112_000.png,00018287_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018287_000.png
NEAR_DUPLICATE,6,00002317_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002317_000.png,00021484_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00021484_001.png
NEAR_DUPLICATE,4,00008084_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00008084_002.png,00023853_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00023853_000.png
NEAR_DUPLICATE,2,00018739_014,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018739_014.png,00018739_019,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018739_019.png
NEAR_DUPLICATE,4,00014832_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014832_000.png,00019999_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00019999_002.png
NEAR_DUPLICATE,4,00016491_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016491_000.png,00025642_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025642_000.png
NEAR_DUPLICATE,4,00016491_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016491_000.png,00027874_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00027874_000.png
NEAR_DUPLICATE,6,00025642_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025642_000.png,00027874_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00027874_000.png
NEAR_DUPLICATE,6,00014703_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014703_000.png,00016390_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00016390_000.png
NEAR_DUPLICATE,6,00003076_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00003076_001.png,00013144_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00013144_000.png
NEAR_DUPLICATE,6,00004858_070,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004858_070.png,00012733_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012733_000.png
NEAR_DUPLICATE,6,00004858_070,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00004858_070.png,00025307_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025307_000.png
NEAR_DUPLICATE,6,00009842_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00009842_003.png,00013144_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00013144_000.png
NEAR_DUPLICATE,6,00009842_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00009842_003.png,00025307_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025307_000.png
NEAR_DUPLICATE,6,00010049_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010049_001.png,00012178_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012178_005.png
NEAR_DUPLICATE,6,00013144_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00013144_000.png,00017691_010,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00017691_010.png
NEAR_DUPLICATE,6,00013144_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00013144_000.png,00024471_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00024471_000.png
NEAR_DUPLICATE,6,00001018_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00001018_000.png,00010448_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010448_000.png
NEAR_DUPLICATE,6,00001018_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00001018_000.png,00020656_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020656_000.png
NEAR_DUPLICATE,6,00002054_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002054_002.png,00012130_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012130_002.png
NEAR_DUPLICATE,6,00002054_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002054_002.png,00014750_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014750_000.png
NEAR_DUPLICATE,6,00002054_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002054_002.png,00018979_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018979_008.png
NEAR_DUPLICATE,4,00002054_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002054_002.png,00023309_007,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00023309_007.png
NEAR_DUPLICATE,6,00002054_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00002054_002.png,00029809_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029809_005.png
NEAR_DUPLICATE,6,00003717_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00003717_001.png,00022693_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022693_000.png
NEAR_DUPLICATE,6,00006725_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00006725_004.png,00020834_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020834_000.png
NEAR_DUPLICATE,6,00010058_001,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010058_001.png,00029809_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029809_005.png
NEAR_DUPLICATE,6,00010176_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010176_000.png,00015370_004,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00015370_004.png
NEAR_DUPLICATE,6,00010448_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010448_000.png,00010749_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010749_000.png
NEAR_DUPLICATE,6,00010448_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010448_000.png,00011681_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00011681_000.png
NEAR_DUPLICATE,6,00010448_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010448_000.png,00020656_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020656_000.png
NEAR_DUPLICATE,6,00010448_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010448_000.png,00020834_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020834_000.png
NEAR_DUPLICATE,4,00010563_016,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00010563_016.png,00022693_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022693_000.png
NEAR_DUPLICATE,6,00012130_002,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012130_002.png,00023309_007,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00023309_007.png
NEAR_DUPLICATE,6,00012298_011,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012298_011.png,00022693_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00022693_000.png
NEAR_DUPLICATE,6,00012443_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012443_000.png,00018979_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018979_008.png
NEAR_DUPLICATE,6,00012443_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012443_000.png,00029809_005,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00029809_005.png
NEAR_DUPLICATE,6,00012993_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012993_006.png,00023219_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00023219_000.png
NEAR_DUPLICATE,6,00012993_006,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00012993_006.png,00025813_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00025813_000.png
NEAR_DUPLICATE,6,00014359_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014359_000.png,00018979_008,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00018979_008.png
NEAR_DUPLICATE,6,00014359_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014359_000.png,00020190_003,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020190_003.png
NEAR_DUPLICATE,6,00014359_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00014359_000.png,00020834_000,C:\Users\manik\Downloads\Medical Image Annotation & Dataset Quality Pipeline\data\nih_sample\raw\images\00020834_000.png
